"","timepoint","state","y","ysl","ysl_lag1","y_lag1","latitude","longitude","totalwagescapita","emplvlcapita","popestimate","qtrly_estabs_count","totalwagescapita_dif","emplvlcapita_dif","popestimate_dif","qtrly_estabs_count_dif","treated","fips"
"1238",12,"Rhode_Island",0.90734582263714,5.00945353894622,5.07811891179131,0.916802935577188,41.830914,-71.414963,2813.6138999393,0.423411650197215,1014479.25,30112,413.447793186588,1.82893554937139,632.75,428,0,39
"1338",13,"Rhode_Island",0.898071068835193,4.94267034467413,5.00945353894622,0.90734582263714,41.830914,-71.414963,2392.74251215629,0.405715494119532,1015112,30353,-807.980859290593,-3.03184675206261,632.75,241,0,39
"1438",14,"Rhode_Island",0.81159317137427,10.1664300414654,4.94267034467413,0.898071068835193,41.830914,-71.414963,2572.53607321407,0.420554095704097,1015324,31009,600.664948840783,3.25347576622478,212,656,0,39
"1538",15,"Rhode_Island",0.804724554921776,9.96502511845989,10.1664300414654,0.81159317137427,41.830914,-71.414963,2581.47480148414,0.418945922809892,1015536,31256,-170.854832787698,-1.64467744787697,212,247,0,39
"1638",16,"Rhode_Island",0.797968495553647,9.77121203320905,9.96502511845989,0.804724554921776,41.830914,-71.414963,2861.62647526749,0.426821416335548,1015748,30949,271.21294551327,0.948366641986054,212,-307,0,39
"1738",17,"Rhode_Island",0.791322250643667,9.58455234704729,9.77121203320905,0.797968495553647,41.830914,-71.414963,2524.67808082995,0.409207055395882,1015960,30942,-617.100068220878,-2.54898544653218,212,-7,0,39
"1838",18,"Rhode_Island",1.19461149867828,8.75548396217027,9.58455234704729,0.791322250643667,41.830914,-71.414963,2655.41281739544,0.424013948416379,1016220.5,31653,467.683131003017,3.24212539601632,260.5,711,0,39
"1938",19,"Rhode_Island",1.1799073213643,8.59061799488359,8.75548396217027,1.19461149867828,41.830914,-71.414963,2642.02603295094,0.418666294139618,1016481,31986,-144.121521009985,-2.01545472972576,260.5,333,0,39
"2038",20,"Rhode_Island",1.1655536115077,8.43167256721102,8.59061799488359,1.1799073213643,41.830914,-71.414963,2885.24487295935,0.429166443322451,1016741.5,30613,256.605624452917,1.58478034595927,260.5,-1373,0,39
"2138",21,"Rhode_Island",1.15153799190963,8.27832233073025,8.43167256721102,1.1655536115077,41.830914,-71.414963,2714.13828979687,0.416706817357947,1017002,30980,-414.325423170893,-2.29597751473359,260.5,367,0,39
"2238",22,"Rhode_Island",0.785047913336001,9.49400043811721,8.27832233073025,1.15153799190963,41.830914,-71.414963,2798.32696439671,0.428170738026655,1017974.75,30726,255.295257762314,2.39235466332122,972.75,-254,0,39
"2338",23,"Rhode_Island",0.777451417551589,9.31161413526382,9.49400043811721,0.785047913336001,41.830914,-71.414963,2713.34452560117,0.423735275860631,1018947.5,30942,-169.171113395375,-1.58993828347332,972.75,216,0,39
"2438",24,"Rhode_Island",0.76998781106461,9.13598427728743,9.31161413526382,0.777451417551589,41.830914,-71.414963,2985.02221619779,0.431382420994844,1019920.25,31041,356.660129392152,1.20826073002381,972.75,99,0,39
"2538",25,"Rhode_Island",0.762653669319491,8.96672116704309,9.13598427728743,0.76998781106461,41.830914,-71.414963,2776.24080388444,0.41406265560315,1020893,30724,-480.459102909957,-2.49669105259076,972.75,-317,0,39
"2638",26,"Rhode_Island",2.39937168713933,13.6538687817747,8.96672116704309,0.762653669319491,41.830914,-71.414963,2876.70552089612,0.428304540342802,1022008,31182,309.246129325019,3.15616501313464,1115,458,0,39
"2738",27,"Rhode_Island",2.33810033155759,13.2440020814258,13.6538687817747,2.39937168713933,41.830914,-71.414963,2763.04028059187,0.424646889963377,1023123,31296,-214.12995731592,-1.78995351190777,1115,114,0,39
"2838",28,"Rhode_Island",2.27976184868375,12.8558980003376,13.2440020814258,2.33810033155759,41.830914,-71.414963,3135.02921977119,0.431990416289964,1024238,31343,485.654179483556,1.10011767060125,1115,47,0,39
"2938",29,"Rhode_Island",2.22415092426864,12.4877638813103,12.8558980003376,2.27976184868375,41.830914,-71.414963,2926.12362474192,0.416935110802491,1025353,31222,-580.894534208579,-2.23988318140598,1115,-121,0,39
"3038",30,"Rhode_Island",1.25658153820591,7.80834793034444,12.4877638813103,2.22415092426864,41.830914,-71.414963,3055.42678029438,0.435317630556057,1026803.5,31404,338.208750581729,3.3437825241039,1450.5,182,0,39
"3155",31,"Rhode_Island",1.23750771069702,7.68052549820908,7.80834793034444,1.25658153820591,41.830914,-71.414963,2932.46527803442,0.429354031202407,1028254,31759,-252.264657812425,-2.43461191072165,1450.5,355,0,39
"3240",32,"Rhode_Island",1.21895754319592,7.55663559499027,7.68052549820908,1.23750771069702,41.830914,-71.414963,3402.19271354063,0.437135119832923,1029704.5,31884,592.688937766181,1.37446879841659,1450.5,125,0,39
"3338",33,"Rhode_Island",1.20090993698838,7.43648510654822,7.55663559499027,1.21895754319592,41.830914,-71.414963,3079.17481949852,0.421585180372172,1031155,31827,-792.745329548326,-2.3331028091267,1450.5,-57,0,39
"3438",34,"Rhode_Island",1.0671090795153,7.94059993249476,7.43648510654822,1.20090993698838,41.830914,-71.414963,3210.72661215274,0.436470742769421,1033466.75,32178,454.569686696323,3.0435501858001,2311.75,351,0,39
"3538",35,"Rhode_Island",1.05115361275505,7.80616318573237,7.94059993249476,1.0671090795153,41.830914,-71.414963,3130.07437787133,0.433024049060682,1035778.5,32353,-212.204026935621,-1.83322561059888,2311.75,175,0,39
"3638",36,"Rhode_Island",1.03561013625715,7.67611475553593,7.80616318573237,1.05115361275505,41.830914,-71.414963,3632.07270273466,0.440223124466619,1038090.25,32493,582.650559144738,1.06457691146754,2311.75,140,0,39
"3738",37,"Rhode_Island",1.02046321912628,7.5502312954967,7.67611475553593,1.03561013625715,41.830914,-71.414963,3203.14050530468,0.423332839934307,1040402,32230,-930.930522293312,-2.40893599382476,2311.75,-263,0,39
"3838",38,"Rhode_Island",0.624908643142241,3.2017869790522,7.5502312954967,1.02046321912628,41.830914,-71.414963,3337.13051166087,0.440410591875518,1042868.5,32461,562.922203786167,3.39680364735215,2466.5,231,0,39
"3938",39,"Rhode_Island",0.618106144827379,3.15422350613233,3.2017869790522,0.624908643142241,41.830914,-71.414963,3333.92522684116,0.438254084416319,1045335,32794,-137.195291175896,-1.92342594004085,2466.5,333,0,39
"4038",40,"Rhode_Island",0.611425736411775,3.10784158890698,3.15422350613233,0.618106144827379,41.830914,-71.414963,3766.1869657564,0.447391991708353,1047801.5,32888,435.46702373495,1.12944147512319,2466.5,94,0,39
"4155",41,"Rhode_Island",0.604864293383578,3.06258409910924,3.10784158890698,0.611425736411775,41.830914,-71.414963,3532.45446876416,0.431720919485947,1050268,32865,-665.994235907472,-2.48089795144397,2466.5,-23,0,39
"4240",42,"Rhode_Island",0.86392528335697,4.37773832615846,3.06258409910924,0.604864293383578,41.830914,-71.414963,3531.24866906562,0.447322913998104,1051986.5,33281,232.526697293689,3.12730667345631,1718.5,416,0,39
"4338",43,"Rhode_Island",0.853743554353592,4.32796778760576,4.37773832615846,0.86392528335697,41.830914,-71.414963,3510.31760976744,0.443272389647324,1053705,33365,-19.7252595996374,-1.96525188629375,1718.5,84,0,39
"4438",44,"Rhode_Island",0.843771337266297,4.27932282051842,4.32796778760576,0.853743554353592,41.830914,-71.414963,3885.89552440324,0.452015707438767,1055423.5,33463,396.508973933978,1.27938421422241,1718.5,98,0,39
"4538",45,"Rhode_Island",0.834002345586882,4.23176232289961,4.27932282051842,0.843771337266297,41.830914,-71.414963,3722.65717945177,0.436412831325719,1057142,33626,-538.816259587268,-2.4346193904492,1718.5,163,0,39
"4638",46,"Rhode_Island",1.28446258232717,5.51789976637309,4.23176232289961,0.834002345586882,41.830914,-71.414963,3657.40838023883,0.447092700961269,1059355.25,33602,97.9895457385319,2.62827457485979,2213.25,-24,0,39
"4738",47,"Rhode_Island",1.26291840814794,5.44391026967332,5.51789976637309,1.28446258232717,41.830914,-71.414963,3579.46843656344,0.440385147072469,1061568.5,33703,-12.6911444624475,-1.73874235243495,2213.25,101,0,39
"4838",48,"Rhode_Island",1.24201000182538,5.37185299710785,5.44391026967332,1.26291840814794,41.830914,-71.414963,3899.90364376903,0.444947784950563,1063781.75,33612,398.375150880976,1.1270191766894,2213.25,-91,0,39
"4938",49,"Rhode_Island",1.22171002944604,5.30164993246274,5.37185299710785,1.24201000182538,41.830914,-71.414963,3761.4269541602,0.429608331496239,1065995,34013,-458.911896814427,-1.99020913324177,2213.25,401,0,39
"5038",50,"Rhode_Island",1.60412252643471,7.06043004780952,5.30164993246274,1.22171002944604,41.830914,-71.414963,3737.97751074115,0.443225516964774,1067331.75,34184,115.027246189793,2.89566389228584,1336.75,171,0,39
"5155",51,"Rhode_Island",1.57487741342646,6.96266454764611,7.06043004780952,1.60412252643471,41.830914,-71.414963,3716.96330152896,0.437536679210313,1068668.5,34256,2.43523420684824,-1.93060232229952,1336.75,72,0,39
"5240",52,"Rhode_Island",1.54661493498285,6.867537214832,6.96266454764611,1.57487741342646,41.830914,-71.414963,4054.91813708391,0.444499376677513,1070005.25,34248,358.969044767144,1.26515352216605,1336.75,-8,0,39
"5338",53,"Rhode_Island",1.5192866022387,6.77493629301438,6.867537214832,1.54661493498285,41.830914,-71.414963,3973.11006102626,0.428935546881077,1071342,34199,-419.762911612591,-2.25265272636363,1336.75,-49,0,39
"5438",54,"Rhode_Island",1.351622868631,9.30598579173534,6.77493629301438,1.5192866022387,41.830914,-71.414963,3876.6332791199,0.443911248529534,1072151.25,34506,-14.6687058487214,3.0539531444893,809.25,307,0,39
"5538",55,"Rhode_Island",1.33159906891329,9.14486487805419,9.30598579173534,1.351622868631,41.830914,-71.414963,3888.64400040822,0.441609298136635,1072960.5,34633,108.48750319468,-1.72776520413548,809.25,127,0,39
"5638",56,"Rhode_Island",1.31213245345485,8.98940081061141,9.14486487805419,1.33159906891329,41.830914,-71.414963,4306.2045880879,0.44798896597711,1073769.75,34660,405.54986639137,0.868161823337288,809.25,27,0,39
"5738",57,"Rhode_Island",1.29320014200225,8.8392726568685,8.98940081061141,1.31213245345485,41.830914,-71.414963,4073.53809166194,0.430965677411029,1074579,34805,-650.227084105644,-2.34029564065553,809.25,145,0,39
"5838",58,"Rhode_Island",1.91050057872335,13.3825157755183,8.8392726568685,1.29320014200225,41.830914,-71.414963,4043.24307766728,0.446795053871628,1072913.25,34953,202.371482431291,3.2852665026679,-1665.75,148,0,39
"5938",59,"Rhode_Island",1.88045931899232,13.0605113502625,13.3825157755183,1.91050057872335,41.830914,-71.414963,4091.93211746118,0.445282719446253,1071247.5,35142,78.9840537885752,-1.73417108859732,-1665.75,189,0,39
"6038",60,"Rhode_Island",1.85144593183519,12.7543519490217,13.0605113502625,1.88045931899232,41.830914,-71.414963,4496.26265033037,0.451602070934114,1069581.75,35396,355.641493075283,0.78316859132353,-1665.75,254,0,39
"6155",61,"Rhode_Island",1.82340903375184,12.4628064739611,12.7543519490217,1.85144593183519,41.830914,-71.414963,4168.26988545916,0.435398789168187,1067916,35442,-732.323297740409,-2.25226332537873,-1665.75,46,0,39
"6240",62,"Rhode_Island",1.54651336518192,5.52400702118092,12.4628064739611,1.82340903375184,41.830914,-71.414963,4237.80313224482,0.451969027537293,1066711,35520,397.526011656878,3.2773520135033,-1205,78,0,39
"6338",63,"Rhode_Island",0.692141992173489,8.17448134214374,5.52400702118092,1.54651336518192,41.830914,-71.414963,4299.83361895663,0.449691195231812,1065506,35880,-7.50276007384855,-1.88480706745875,-1205,360,0,39
"6438",64,"Rhode_Island",2.17834306477531,7.64234461112068,8.17448134214374,0.692141992173489,41.830914,-71.414963,4648.29312760206,0.454232715494332,1064301,35730,286.429021933622,0.681935256800198,-1205,-150,0,39
"6538",65,"Rhode_Island",0.203231315127006,10.2692837498637,7.64234461112068,2.17834306477531,41.830914,-71.414963,4443.97281336775,0.438547726012828,1063096,35862,-552.779822879745,-2.0226509744025,-1205,132,0,39
"6638",66,"Rhode_Island",3.3877424274495,7.11567705711218,10.2692837498637,0.203231315127006,41.830914,-71.414963,4485.32147036113,0.457079380075478,1061650.75,35858,245.668971227697,3.42166435441548,-1445.25,-4,0,39
"6738",67,"Rhode_Island",1.44755054903083,1.54707270802987,7.11567705711218,3.3877424274495,41.830914,-71.414963,4495.50706254589,0.45490771993417,1060205.5,35969,-31.1630648086248,-2.07033142039588,-1445.25,111,0,39
"6838",68,"Rhode_Island",-1.34912701502046,10.56071210254,1.54707270802987,1.44755054903083,41.830914,-71.414963,4900.46279315832,0.461397186001269,1058760.25,36094,394.770138427666,0.866112620840731,-1445.25,125,0,39
"6938",69,"Rhode_Island",1.56280801722666,8.19689629934999,10.56071210254,-1.34912701502046,41.830914,-71.414963,4824.79449076198,0.445863342523278,1057315,36076,-480.624033008768,-2.20233095450896,-1445.25,-18,0,39
"7038",70,"Rhode_Island",-1.5502044098298,8.1981412061694,8.19689629934999,1.56280801722666,41.830914,-71.414963,4628.2430112696,0.460049189154917,1056737,36102,-120.88317709604,2.97196901096298,-578,26,0,39
"7155",71,"Rhode_Island",-0.245182373526376,1.94203502238111,8.1981412061694,-1.5502044098298,41.830914,-71.414963,4493.73202330331,0.455495495154297,1056159,36251,62.0404915260942,-1.873954063226,-578,149,0,39
"7240",72,"Rhode_Island",-1.35043375669213,4.79268783626452,1.94203502238111,-0.245182373526376,41.830914,-71.414963,4980.27633218105,0.456508469427421,1055581,36136,621.055296844022,0.556666827374552,-578,-115,0,39
"7338",73,"Rhode_Island",0.744073302848314,5.79227606320956,4.79268783626452,-1.35043375669213,41.830914,-71.414963,4862.91460498217,0.439796221748501,1055003,35762,-603.906036076615,-1.77252219520452,-578,-374,0,39
"7438",74,"Rhode_Island",-0.790489128414684,1.52198202611942,5.79227606320956,0.744073302848314,41.830914,-71.414963,4678.52617196713,0.452209847293351,1054663.75,35788,-67.0267058161544,2.91258732237714,-339.25,26,0,39
"7538",75,"Rhode_Island",-0.0123173448919545,0.43301629899446,1.52198202611942,-0.790489128414684,41.830914,-71.414963,4506.38804182204,0.445545939603983,1054324.5,35796,12.2503028699412,-1.90775332342188,-339.25,8,0,39
"7638",76,"Rhode_Island",0.398099441114574,-13.6230608149035,0.43301629899446,-0.0123173448919545,41.830914,-71.414963,5118.42968675321,0.44415833460035,1053985.25,35801,784.179775076261,0.527630268573437,-339.25,5,0,39
"7738",77,"Rhode_Island",0.0469702918774573,-1.20463638361912,-13.6230608149035,0.398099441114574,41.830914,-71.414963,4540.05604728723,0.420753586435419,1053646,35507,-1190.41528439715,-2.20171431612973,-339.25,-294,0,39
"7838",78,"Rhode_Island",0.0389912154181715,-1.12046935166603,-1.20463638361912,0.0469702918774573,41.830914,-71.414963,4516.00299553304,0.431058090260681,1053568.75,35283,554.320587711787,3.37092519901935,-77.25,-224,0,39
"7938",79,"Rhode_Island",0.877195520812535,6.83251664935085,-1.12046935166603,0.0389912154181715,41.830914,-71.414963,4383.91878719477,0.425071931445737,1053491.5,35301,-108.031156584078,-1.62906626402071,-77.25,18,0,39
"8038",80,"Rhode_Island",0.996131326043148,3.58791112647054,6.83251664935085,0.877195520812535,41.830914,-71.414963,5066.85702799255,0.427262431026857,1053414.25,35252,815.022449136047,0.817665839606446,-77.25,-49,0,39
"8155",81,"Rhode_Island",0.828379952742608,3.08165099093287,3.58791112647054,0.996131326043148,41.830914,-71.414963,4485.21111097398,0.41338305467924,1053337,34974,-1264.58415781635,-1.6069875928737,-77.25,-278,0,39
"8240",82,"Rhode_Island",1.20964871799316,10.5430959169865,3.08165099093287,0.828379952742608,41.830914,-71.414963,4642.81314157849,0.428773165589783,1053115.5,34928,739.247947623075,2.92694872581595,-221.5,-46,0,39
"8338",83,"Rhode_Island",1.00489130073562,7.28157661248474,10.5430959169865,1.20964871799316,41.830914,-71.414963,4588.47044811728,0.427013545523101,1052894,35159,-211.94472406571,-1.7149730977224,-221.5,231,0,39
"8438",84,"Rhode_Island",0.000934116440731714,3.54193482520202,7.28157661248474,1.00489130073562,41.830914,-71.414963,5252.93205816624,0.430383935491174,1052672.5,35178,718.804303510158,0.513001003475477,-221.5,19,0,39
"8538",85,"Rhode_Island",-2.0368634303809,-3.17721171538636,3.54193482520202,0.000934116440731714,41.830914,-71.414963,4648.83751072496,0.414827863720021,1052451,34891,-1268.55615749023,-1.89264617392266,-221.5,-287,0,39
"8638",86,"Rhode_Island",2.80041216494133,12.8236665585746,-3.17721171538636,-2.0368634303809,41.830914,-71.414963,4826.41666274766,0.430897834984144,1052563.5,34795,781.673699463972,3.16260430352763,112.5,-96,0,39
"8738",87,"Rhode_Island",-0.228450344889808,2.58162516302747,12.8236665585746,2.80041216494133,41.830914,-71.414963,4855.23031018091,0.428386638750511,1052676,34956,-148.765504589452,-1.85811674977559,112.5,161,0,39
"8838",88,"Rhode_Island",0.0592890334452534,13.1464729824401,2.58162516302747,-0.228450344889808,41.830914,-71.414963,5146.2646647451,0.430469177807318,1052788.5,34958,262.220707130946,0.459373529043977,112.5,2,0,39
"8938",89,"Rhode_Island",1.57948220221922,3.31237141264609,13.1464729824401,0.0592890334452534,41.830914,-71.414963,5048.75064227311,0.416901494062595,1052901,34930,-388.548377036185,-1.56502228015306,112.5,-28,0,39
"3156",3,"South_Carolina",0.582442892988233,3.29496958379707,3.35298860731683,0.591666134045177,34.000343,-81.033211,2050.86098355398,0.426212663996723,3535779.5,78713,-155.795017568791,-1.90697716337058,17312.25,350,0,40
"4156",4,"South_Carolina",0.573443302650212,3.23871105344864,3.29496958379707,0.582442892988233,34.000343,-81.033211,2199.716084731,0.426002508941684,3553091.75,79485,216.466857706092,0.824552504987408,17312.25,772,0,40
"5156",5,"South_Carolina",0.564659912337362,3.18410751916431,3.23871105344864,0.573443302650212,34.000343,-81.033211,2044.34134764581,0.411978961857911,3570404,82579,-304.229838262198,-1.3813392028735,17312.25,3094,0,40
"6156",6,"South_Carolina",1.05488464207415,5.58400884414283,3.18410751916431,0.564659912337362,34.000343,-81.033211,2113.75591717256,0.417353467010185,3582919,82653,224.789306611932,1.93980522360476,12515,74,0,40
"7156",7,"South_Carolina",1.03664338937861,5.46714820193017,5.58400884414283,1.05488464207415,34.000343,-81.033211,2054.25234338887,0.407457996262296,3595434,82647,-128.918143310447,-1.52699759001634,12515,-6,0,40
"8156",8,"South_Carolina",1.01892551459031,5.35453112310122,5.46714820193017,1.03664338937861,34.000343,-81.033211,2217.91777101062,0.411683849559219,3607949,83455,223.169001405454,1.41213240448113,12515,808,0,40
"939",9,"South_Carolina",1.00170959677435,5.24591170657089,5.35453112310122,1.01892551459031,34.000343,-81.033211,2085.2422819285,0.4036651103284,3620464,83574,-296.340916703874,-1.2244592527741,12515,119,0,40
"1039",10,"South_Carolina",1.19310896908438,4.09524637162022,5.24591170657089,1.00170959677435,34.000343,-81.033211,2165.46498552191,0.413804451532444,3631176.5,83419,212.898192675523,1.81580804348629,10712.5,-155,0,40
"1139",11,"South_Carolina",1.17214582013005,4.02455956270984,4.09524637162022,1.19310896908438,34.000343,-81.033211,2129.24395416774,0.406863764015506,3641889,83689,-116.443734947575,-1.70800287209824,10712.5,270,0,40
"1239",12,"South_Carolina",1.15180879756949,3.95622161432954,4.02455956270984,1.17214582013005,34.000343,-81.033211,2390.00928817447,0.412971229775089,3652601.5,84427,296.986365360898,1.30481532765209,10712.5,738,0,40
"1339",13,"South_Carolina",1.13207096084516,3.89010678611612,3.95622161432954,1.15180879756949,34.000343,-81.033211,2117.64968195465,0.406937634429736,3663314,83819,-533.124940226553,-1.21410611049355,10712.5,-608,0,40
"1439",14,"South_Carolina",1.63275405802317,6.75961195215677,3.89010678611612,1.13207096084516,34.000343,-81.033211,2291.228125326,0.419244405771562,3673834.75,84428,445.938049591175,1.83403666871794,10520.75,609,0,40
"1539",15,"South_Carolina",1.59742089187223,6.60895052931352,6.75961195215677,1.63275405802317,34.000343,-81.033211,2259.18576125458,0.413566678532152,3684355.5,84892,-205.620807442766,-1.7984498581237,10520.75,464,0,40
"1639",16,"South_Carolina",1.56341975954231,6.46460125216208,6.60895052931352,1.59742089187223,34.000343,-81.033211,2453.85148934284,0.419825607600976,3694876.25,85465,226.708092159678,1.19366563082345,10520.75,573,0,40
"1739",17,"South_Carolina",1.53067791032111,6.32616461999831,6.46460125216208,1.56341975954231,34.000343,-81.033211,2241.35920334582,0.413670024201635,3705397,86066,-407.158014085284,-1.24145124681652,10520.75,601,0,40
"1839",18,"South_Carolina",1.27661055347996,4.82070312459726,6.32616461999831,1.53067791032111,34.000343,-81.033211,2353.31201707554,0.425327360644301,3716193.25,87105,324.445099726737,1.78129198420067,10796.25,1039,0,40
"1939",19,"South_Carolina",1.25326112083446,4.7368010034468,4.82070312459726,1.27661055347996,34.000343,-81.033211,2373.11969030232,0.421301160091811,3726989.5,87374,-92.1451405029338,-1.56835369951552,10796.25,269,0,40
"2039",20,"South_Carolina",1.23064226734186,4.65563674801501,4.7368010034468,1.25326112083446,34.000343,-81.033211,2527.34311965313,0.426804559357101,3737785.75,88890,134.415756124023,0.952959981777884,10796.25,1516,0,40
"2139",21,"South_Carolina",1.20872100053813,4.57707350752017,4.65563674801501,1.23064226734186,34.000343,-81.033211,2424.45808094901,0.422914762613347,3748582,89469,-257.108468054922,-0.939319600904265,10796.25,579,0,40
"2239",22,"South_Carolina",0.682808387408862,5.3157081764418,4.57707350752017,1.20872100053813,34.000343,-81.033211,2493.64616413328,0.432869878228079,3760486.5,90342,172.073121888392,1.38449123584846,11904.5,873,0,40
"2339",23,"South_Carolina",0.67391186678325,5.22016069539788,5.3157081764418,0.682808387408862,34.000343,-81.033211,2441.04146627431,0.427306183266793,3772391,90105,-121.792781043252,-1.55188105760169,11904.5,-237,0,40
"2439",24,"South_Carolina",0.665203102873058,5.12794750415466,5.22016069539788,0.67391186678325,34.000343,-81.033211,2649.73980018209,0.432613943599278,3784295.5,91378,261.303031766764,1.08714552937704,11904.5,1273,0,40
"2539",25,"South_Carolina",0.656676503137632,5.03888450334244,5.12794750415466,0.665203102873058,34.000343,-81.033211,2510.67297218271,0.424957413553905,3796200,91614,-347.765161907173,-1.29642903778575,11904.5,236,0,40
"2639",26,"South_Carolina",1.61174152851284,7.91364351245036,5.03888450334244,0.656676503137632,34.000343,-81.033211,2583.27056400269,0.435598661865781,3812074,91923,211.664419819369,1.82977783572486,15874,309,0,40
"2739",27,"South_Carolina",1.57312353132237,7.67785970562258,7.91364351245036,1.61174152851284,34.000343,-81.033211,2533.56352750873,0.431820216296912,3827948,93167,-122.304628313943,-1.44196938807438,15874,1244,0,40
"2839",28,"South_Carolina",1.53606492847445,7.45474361360294,7.67785970562258,1.57312353132237,34.000343,-81.033211,2766.65473921529,0.436373311077707,3843822,93890,282.798248200518,0.833154034966255,15874,723,0,40
"2939",29,"South_Carolina",1.50047559043642,7.24322965848856,7.45474361360294,1.53606492847445,34.000343,-81.033211,2640.47944060879,0.432617836568821,3859696,94929,-359.266510313056,-0.830856928968005,15874,1039,0,40
"3039",30,"South_Carolina",1.09172606063073,4.77984603445236,7.24322965848856,1.50047559043642,34.000343,-81.033211,2699.9737602578,0.441755838142402,3874580.75,95360,185.669618255507,1.28934760824663,14884.75,431,0,40
"3157",31,"South_Carolina",1.07171443600649,4.69436292777914,4.77984603445236,1.09172606063073,34.000343,-81.033211,2677.19710561773,0.437785860293657,3889465.5,100882,-82.270974289087,-1.31079794223255,14884.75,5522,0,40
"3241",32,"South_Carolina",1.05230793559983,4.61174207379429,4.69436292777914,1.07171443600649,34.000343,-81.033211,2959.26807872834,0.439859017942017,3904350.25,100247,304.847627750688,0.6043135497104,14884.75,-635,0,40
"3339",33,"South_Carolina",1.03348053931214,4.53182898550466,4.61174207379429,1.05230793559983,34.000343,-81.033211,2709.86079247608,0.435357580412164,3919235,100266,-531.478259362865,-0.657459517821202,14884.75,19,0,40
"3439",34,"South_Carolina",1.23652158531993,5.62460456370104,4.53182898550466,1.03348053931214,34.000343,-81.033211,2853.4803259035,0.446554571365002,3933096.75,103658,393.026819679672,1.56984284826912,13861.75,3392,0,40
"3539",35,"South_Carolina",1.21289085071847,5.52721666128875,5.62460456370104,1.23652158531993,34.000343,-81.033211,2847.15119680128,0.444288346752738,3946958.5,107126,-149.948662529635,-1.34632155651027,13861.75,3468,0,40
"3639",36,"South_Carolina",1.19001782222359,5.43312953600505,5.52721666128875,1.21289085071847,34.000343,-81.033211,3193.90720924536,0.447569161968408,3960820.25,108414,353.085141546291,0.55470398279342,13861.75,1288,0,40
"3739",37,"South_Carolina",1.16786770421999,5.34216800855773,5.43312953600505,1.19001782222359,34.000343,-81.033211,2842.56780391488,0.440600447197201,3974682,108835,-698.095417774552,-1.02495299868766,13861.75,421,0,40
"3839",38,"South_Carolina",0.20018591688391,0.604001732470039,5.34216800855773,1.16786770421999,34.000343,-81.033211,3011.62846300122,0.451903087413437,3987067.25,109881,520.400064416819,1.82713549874418,12385.25,1046,0,40
"3939",39,"South_Carolina",0.198549831971562,0.580242124235042,0.604001732470039,0.20018591688391,34.000343,-81.033211,3049.24383099937,0.446898085842166,3999452.5,112208,-131.445291088192,-1.63076417875054,12385.25,2327,0,40
"4039",40,"South_Carolina",0.196934109200342,0.557082759694794,0.580242124235042,0.198549831971562,34.000343,-81.033211,3310.36425239281,0.452575381444576,4011837.75,113604,223.505053395293,1.068229717368,12385.25,1396,0,40
"4157",41,"South_Carolina",0.195338405980117,0.534479546286093,0.557082759694794,0.196934109200342,34.000343,-81.033211,3074.1590533129,0.444925558714481,4024223,113841,-497.32562047335,-1.33271183325044,12385.25,237,0,40
"4241",42,"South_Carolina",0.799211619036377,3.00989910428768,0.534479546286093,0.195338405980117,34.000343,-81.033211,3167.4798597864,0.458464868273376,4034416,113388,329.526005553406,2.1189132288989,10193,-453,0,40
"4339",43,"South_Carolina",0.788894240969995,2.97332006442019,3.00989910428768,0.799211619036377,34.000343,-81.033211,3114.24622899272,0.447733184262475,4044609,114985,-146.554437267179,-2.42709935697947,10193,1597,0,40
"4439",44,"South_Carolina",0.778799450075773,2.93761864627626,2.97332006442019,0.788894240969995,34.000343,-81.033211,3342.08053882779,0.451339753046717,4054802,111029,281.067940628755,1.43382527951417,10193,-3956,0,40
"4539",45,"South_Carolina",0.768920360972736,2.90276100210036,2.93761864627626,0.778799450075773,34.000343,-81.033211,3183.65161925168,0.439071388771696,4064995,113684,-386.26322941118,-1.58749330592622,10193,2655,0,40
"4639",46,"South_Carolina",0.70834170724936,3.88964852845959,2.90276100210036,0.768920360972736,34.000343,-81.033211,3174.22156392959,0.443187235551237,4075695,114063,148.998864254009,1.63842110545623,10700,379,0,40
"4739",47,"South_Carolina",0.699688937906373,3.83750039941546,3.88964852845959,0.70834170724936,34.000343,-81.033211,3124.89209095058,0.436555121731175,4086395,116323,-39.8994176569095,-1.07479605996033,10700,2260,0,40
"4839",48,"South_Carolina",0.691210571475231,3.78664952988217,3.83750039941546,0.699688937906373,34.000343,-81.033211,3326.12461341511,0.432633365836038,4097095,115847,250.56199544354,0.271035792492391,10700,-476,0,40
"4939",49,"South_Carolina",0.682901596356622,3.73704651630931,3.78664952988217,0.691210571475231,34.000343,-81.033211,3136.52543980408,0.422513944017817,4107795,116217,-390.831696075569,-0.619766592308302,10700,370,0,40
"5039",50,"South_Carolina",0.737274834086321,5.01150075412369,3.73704651630931,0.682901596356622,34.000343,-81.033211,3189.72754311999,0.432981446811142,4118420.5,118426,242.801276926945,2.05869246115464,10625.5,2209,0,40
"5157",51,"South_Carolina",0.728125763543375,4.93715671030941,5.01150075412369,0.737274834086321,34.000343,-81.033211,3149.41285081348,0.428110431965802,4129046,119503,-93.5167956224186,-1.53385176386654,10625.5,1077,0,40
